date,Battery (Charging) -  GWh,Pumps -  GWh,Coal (Brown) -  GWh,Coal (Black) -  GWh,Bioenergy (Biogas) -  GWh,Bioenergy (Biomass) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Gas (Waste Coal Mine) -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biogas) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Coal (Brown) Market Value - AUD,Coal (Black) Market Value - AUD,Bioenergy (Biogas) Market Value - AUD,Bioenergy (Biomass) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (Waste Coal Mine) Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
2023-12-29,-1.51,-2.39,75.51,236.60,0.35,0.00,0.34,0.98,15.57,6.28,0.60,1.25,1.29,26.55,66.97,51.73,93.34,90343.00,217446.00,6.28,0.00,334.90,694.70,10397.00,4535.00,526.50,856.60,566.99,242.80,-8151.00,34098.00,1861842.00,72880211.00,26321.00,0.00,855742.00,3233.00,12589420.00,8687994.00,-25150.00,546481.00,678253.00,6354018.00,3081391.00,4075227.00,11829940.00
2023-12-30,-1.47,-2.75,69.10,219.90,0.34,0.00,0.00,1.35,7.66,1.57,0.00,1.24,1.15,19.33,78.68,51.72,79.82,82768.00,202146.00,6.20,0.00,0.00,953.40,5797.00,1211.00,0.00,845.40,556.68,37.44,-55131.00,49482.00,-345230.00,12716154.00,10246.00,0.00,0.00,-6514.00,694563.00,67054.00,0.00,88230.00,57317.00,867168.00,1268935.00,392404.00,-1854612.00
2023-12-31,-1.57,-4.15,69.73,202.30,0.35,0.00,0.00,1.96,4.26,1.04,0.00,1.16,1.25,23.42,72.79,50.67,85.24,83379.00,185661.00,6.23,0.00,0.00,1387.00,2419.00,695.00,0.00,796.60,539.58,21.79,-193739.00,-78859.00,-2969965.00,7500360.00,9835.00,0.00,0.00,-130644.00,227451.00,103373.00,0.00,35132.00,38626.00,1051069.00,1618170.00,-17989.00,-8764345.00
2024-01-01,-1.25,-2.83,74.26,217.70,0.34,0.00,0.00,1.96,5.21,2.34,0.00,0.99,0.53,21.57,65.51,55.03,67.06,88809.00,199911.00,6.19,0.00,0.00,1389.00,3518.00,1761.00,0.00,672.60,582.32,38.62,-47619.00,106250.00,1016751.00,10063035.00,14791.00,0.00,0.00,8135.00,272054.00,109432.00,0.00,47650.00,16193.00,1067537.00,2624628.00,1540683.00,-450894.00
2024-01-02,-0.76,-2.44,77.03,247.30,0.38,0.00,0.00,1.32,9.06,2.02,0.00,1.30,0.42,25.48,75.38,51.68,70.38,92431.00,226752.00,6.87,0.00,0.00,938.70,5402.00,1542.00,0.00,883.00,587.15,48.39,7539.00,75392.00,2801179.00,13341189.00,20115.00,0.00,0.00,8631.00,527709.00,113818.00,0.00,64836.00,25909.00,1654949.00,3161676.00,1342497.00,838704.00
2024-01-03,-1.07,-2.97,79.58,256.10,0.61,0.00,0.00,0.01,16.13,3.93,1.26,1.24,1.38,35.21,52.79,61.15,77.87,95608.00,234982.00,10.92,0.00,0.00,5.31,9346.00,2791.00,1100.00,849.40,591.02,71.16,43813.00,9878.00,6103466.00,17669503.00,39808.00,0.00,0.00,506.00,1390835.00,422719.00,100396.00,76675.00,154515.00,3134689.00,3991100.00,2543635.00,3411971.00
2024-01-04,-1.41,-4.18,78.20,258.90,0.60,0.00,0.00,0.95,11.38,3.56,0.19,1.27,0.79,22.72,83.55,55.09,76.46,94501.00,237511.00,10.73,0.00,0.00,675.80,7199.00,2702.00,167.50,875.20,584.35,55.48,10944.00,151225.00,2413581.00,16614115.00,31625.00,0.00,0.00,26315.00,1156962.00,389190.00,12667.00,88941.00,63986.00,1516746.00,3540267.00,1983930.00,1804830.00
2024-01-05,-1.07,-2.40,74.78,238.20,0.57,0.00,0.00,0.61,9.42,2.36,0.33,1.28,0.79,24.72,89.60,61.34,86.51,90433.00,218781.00,10.22,0.00,1.44,431.20,5818.00,1725.00,284.10,886.10,542.35,43.09,-5925.00,63150.00,1993246.00,12144590.00,21533.00,0.00,12.94,4623.00,615348.00,122429.00,21043.00,71636.00,54169.00,1437636.00,3423854.00,1292036.00,1006618.00
2024-01-06,-1.32,-5.25,80.75,222.80,0.34,0.00,0.01,0.01,9.40,2.11,0.93,1.35,1.16,27.85,74.69,56.86,80.94,97139.00,204680.00,6.14,0.00,14.56,10.39,4799.00,1580.00,809.70,933.80,560.91,48.75,25897.00,-4203.00,4093198.00,10486578.00,13051.00,0.00,1863.00,1102.00,622480.00,148960.00,93618.00,55738.00,116960.00,2071449.00,3768778.00,974694.00,1467392.00
2024-01-07,-1.34,-4.05,100.20,228.10,0.34,0.00,0.00,0.99,9.64,0.47,0.06,1.37,0.97,25.90,66.56,40.14,71.27,119875.00,209497.00,6.21,0.00,0.00,698.70,5999.00,343.60,48.68,946.20,624.13,51.30,18150.00,-16090.00,4448129.00,12849904.00,17527.00,0.00,0.00,39740.00,593400.00,17899.00,5813.00,64023.00,79605.00,1811716.00,3067211.00,650194.00,1041380.00
2024-01-08,-1.34,-1.41,101.20,268.20,0.56,0.00,0.00,0.98,10.28,2.54,0.00,1.36,0.70,27.53,78.51,39.25,51.23,121256.00,246325.00,10.06,0.00,7.16,696.70,6536.00,1886.00,0.00,940.30,651.58,73.61,39262.00,76102.00,5118941.00,22581540.00,39190.00,0.00,756.00,52883.00,1304041.00,307117.00,0.00,125564.00,69607.00,2178685.00,4361871.00,2053790.00,2479706.00
2024-01-09,-1.39,-1.33,89.56,272.30,0.59,0.00,0.00,1.49,15.14,4.66,0.93,1.30,1.34,36.37,33.19,57.75,84.40,107401.00,250831.00,10.57,0.00,1.48,1052.00,8814.00,3306.00,817.00,897.40,625.75,85.95,24323.00,79903.00,5364485.00,25938384.00,49893.00,0.00,85.47,113308.00,1733862.00,551469.00,103492.00,130521.00,167329.00,3505900.00,2928501.00,3231668.00,3520889.00
2024-01-10,-1.55,-1.91,91.10,273.90,0.66,0.00,0.00,1.48,17.38,4.18,1.47,1.42,1.26,35.22,39.81,62.41,94.94,109267.00,251622.00,11.96,0.00,0.51,1047.00,10175.00,3037.00,1286.00,980.40,607.02,93.25,20602.00,124146.00,5533656.00,29594830.00,66828.00,0.00,47.48,99204.00,2134572.00,692670.00,168551.00,153842.00,179580.00,3702203.00,2935124.00,3700277.00,4279405.00
2024-01-11,-1.50,-1.96,91.78,265.80,0.67,0.00,0.00,0.98,13.18,3.72,0.40,1.40,1.25,28.63,66.38,62.86,93.69,110063.00,243773.00,12.12,0.00,0.01,697.80,8721.00,2764.00,347.70,971.10,585.62,67.76,1187.00,103791.00,3455429.00,21210503.00,52602.00,0.00,0.68,28945.00,1140627.00,300138.00,37041.00,110443.00,113786.00,2086100.00,4144134.00,3220331.00,2554534.00
2024-01-12,-1.43,-2.79,105.60,253.30,0.65,0.00,0.00,1.49,15.44,7.18,1.21,1.27,1.17,36.11,62.81,68.00,94.84,126152.00,232539.00,11.77,0.00,0.43,1058.00,8978.00,4792.00,1058.00,874.80,582.24,77.42,81189.00,82563.00,7318315.00,20137609.00,53059.00,0.00,29.47,123254.00,1469033.00,755260.00,115945.00,95658.00,128417.00,3359820.00,4863788.00,3964508.00,5683120.00
2024-01-13,-1.48,-5.64,83.36,239.10,0.35,0.00,0.02,0.99,7.86,2.58,0.19,1.54,0.81,25.48,96.07,58.01,84.91,99440.00,219656.00,6.25,0.00,25.94,704.50,5136.00,2041.00,162.50,1057.00,552.44,47.33,992.10,143173.00,1388508.00,15158093.00,20952.00,0.00,3611.00,25033.00,637851.00,173989.00,20935.00,89043.00,49585.00,1274533.00,2496563.00,1380146.00,1852755.00
2024-01-14,-1.55,-6.97,68.69,213.20,0.35,0.00,0.00,0.98,6.70,4.01,0.00,1.57,0.79,21.42,112.00,51.16,86.50,81981.00,196705.00,6.25,0.00,0.05,693.90,4750.00,2972.00,0.00,1080.00,515.68,35.57,-105947.00,-4734.00,-2266344.00,13082950.00,11629.00,0.00,0.14,-37997.00,964464.00,482828.00,0.00,111331.00,53047.00,950498.00,729874.00,568234.00,-2456062.00
2024-01-15,-1.06,-0.62,88.83,240.20,0.57,0.00,0.00,1.57,11.37,3.19,1.16,1.59,1.17,24.85,104.20,55.83,72.33,105464.00,222849.00,10.24,0.00,3.88,1116.00,7002.00,2540.00,1011.00,1096.00,563.63,60.90,34333.00,42945.00,3076665.00,16673957.00,35234.00,0.00,411.70,144787.00,1161768.00,242520.00,160484.00,121123.00,123321.00,1622695.00,5258358.00,2756206.00,2575502.00
2024-01-16,-1.59,-0.46,91.22,242.00,0.56,0.00,0.00,1.21,17.53,6.47,1.04,1.25,1.07,27.09,112.90,43.03,75.31,108519.00,224212.00,10.03,0.00,0.13,860.00,9874.00,4504.00,906.50,852.20,565.34,68.74,53055.00,40879.00,2839915.00,20413633.00,45348.00,0.00,2.05,66709.00,1387350.00,645146.00,89090.00,105305.00,98178.00,1846241.00,5060703.00,3284324.00,4150005.00
2024-01-17,-1.58,-1.42,86.72,256.10,0.56,0.00,0.37,1.74,20.20,5.83,0.00,1.49,1.57,33.10,92.89,38.98,67.50,103361.00,234500.00,10.16,0.00,373.50,1233.00,11736.00,4201.00,0.00,1028.00,590.08,89.50,6509.00,101179.00,3771516.00,27878876.00,51651.00,0.00,124145.00,8025.00,2671903.00,1361203.00,0.00,175527.00,188563.00,2843450.00,4564628.00,2955578.00,3282580.00
2024-01-18,-1.98,-1.64,70.47,266.50,0.50,0.00,1.21,1.88,15.52,8.13,0.00,1.44,0.81,25.34,95.59,46.20,85.11,84357.00,244962.00,9.03,0.00,1208.00,1328.00,10311.00,5848.00,0.00,989.80,567.42,99.44,-38982.00,151341.00,-207100.00,36842507.00,26337.00,0.00,593006.00,-18164.00,4062643.00,3654431.00,0.00,322053.00,132530.00,2254605.00,2326826.00,2843215.00,-620477.00
2024-01-19,-1.48,-3.86,89.10,258.50,0.13,0.00,0.61,1.67,18.95,7.41,0.31,1.53,1.71,28.90,44.77,62.75,97.54,106113.00,237909.00,2.40,0.00,611.50,1185.00,12327.00,5355.00,274.40,1054.00,599.50,285.90,64609.00,197156.00,3216275.00,92501286.00,9671.00,0.00,1163580.00,73913.00,16513537.00,13261300.00,33692.00,822338.00,1015999.00,6939187.00,4061001.00,4319704.00,7742614.00
2024-01-20,-1.62,-4.40,82.91,256.40,0.35,0.00,0.44,1.69,14.38,3.58,0.04,1.47,1.27,29.34,68.97,52.34,78.64,98827.00,235260.00,6.32,0.00,442.60,1197.00,9479.00,2579.00,31.22,1008.00,595.48,73.78,-8669.00,316901.00,1090624.00,25676108.00,21472.00,0.00,107075.00,4682.00,2388852.00,700724.00,1872.00,197861.00,132300.00,1799515.00,1730393.00,2778433.00,2209813.00
2024-01-21,-1.85,-5.54,76.40,254.90,0.51,0.00,1.22,1.98,15.04,8.06,0.00,1.59,1.21,29.74,75.50,60.12,95.91,91165.00,234473.00,9.10,0.00,1214.00,1402.00,9143.00,5809.00,0.00,1095.00,560.06,527.49,20222.00,258485.00,-663979.00,172789003.00,362363.00,0.00,4462602.00,-30555.00,22850137.00,21379401.00,0.00,1038076.00,2431513.00,29834960.00,11533866.00,12727411.00,6771666.00
2024-01-22,-1.65,-3.75,83.38,267.60,0.58,0.00,1.55,2.36,16.20,5.29,0.22,1.46,1.28,28.11,75.03,66.07,90.85,99778.00,246161.00,10.40,0.00,1547.00,1675.00,10611.00,3785.00,191.20,1011.00,574.82,103.39,5600.00,249529.00,242762.00,36596513.00,31706.00,0.00,965512.00,61751.00,4932610.00,3192157.00,24885.00,284589.00,356031.00,2056870.00,2128800.00,4264648.00,4356942.00
2024-01-23,-1.19,-8.51,100.90,260.20,0.56,0.00,0.02,4.09,14.61,3.20,1.31,1.54,1.14,27.33,74.04,67.15,79.00,120803.00,239688.00,10.07,0.00,30.94,2896.00,9217.00,2848.00,1149.00,1067.00,603.95,69.54,42769.00,452998.00,4284330.00,19474835.00,36945.00,0.00,7087.00,549024.00,1819968.00,530433.00,252248.00,122257.00,189729.00,1949473.00,4312136.00,3827274.00,4468853.00
2024-01-24,-1.75,-4.49,104.90,262.10,0.59,0.00,0.45,3.35,20.62,5.29,1.62,1.63,1.13,35.82,77.10,49.79,85.05,125525.00,240764.00,10.64,0.00,449.10,2373.00,11429.00,3868.00,1415.00,1131.00,601.63,87.34,101991.00,239521.00,6648764.00,24862867.00,48134.00,0.00,107619.00,400343.00,2873689.00,1054306.00,278482.00,161333.00,197825.00,3313876.00,4825737.00,3144882.00,5197318.00
2024-01-25,-1.39,-1.86,111.60,278.30,0.62,0.00,0.70,1.58,22.89,10.25,1.48,1.60,1.46,49.27,56.06,44.13,62.74,133453.00,256423.00,11.07,0.00,673.90,1119.00,12312.00,7674.00,1297.00,1109.00,647.56,92.38,118919.00,66165.00,8905060.00,26209025.00,54815.00,0.00,125266.00,249593.00,2703243.00,1511641.00,220140.00,154786.00,202705.00,4018245.00,4772519.00,3136776.00,4600048.00
2024-01-26,-1.98,-4.41,75.17,260.00,0.50,0.00,1.08,1.01,12.63,8.82,0.00,1.56,1.31,23.34,94.51,42.28,79.61,90528.00,239802.00,9.06,0.00,1081.00,713.30,7877.00,6153.00,0.00,1074.00,583.17,90.48,-152377.00,209244.00,-2835640.00,33694818.00,48444.00,0.00,515745.00,-46730.00,3473187.00,2391878.00,0.00,218519.00,247214.00,3015046.00,2657662.00,1985742.00,-2911688.00
2024-01-27,-1.73,-4.55,84.62,260.00,0.35,0.00,1.90,0.98,16.51,8.67,0.00,1.53,1.22,22.09,60.38,49.45,79.65,101672.00,239813.00,6.32,0.00,1892.00,694.00,10030.00,5884.00,0.00,1055.00,621.34,239.44,-140349.00,237097.00,-3255489.00,77420124.00,17115.00,0.00,3225019.00,-48494.00,13595313.00,11048569.00,0.00,764128.00,994361.00,5953523.00,3232025.00,3635765.00,-290831.00
2024-01-28,-1.78,-4.31,92.13,258.40,0.35,0.00,0.76,1.25,21.02,7.33,0.60,1.57,1.56,29.95,34.10,51.15,80.33,110391.00,238408.00,6.33,0.00,763.00,886.90,13055.00,5011.00,524.60,1080.00,644.35,118.32,-52154.00,200223.00,1548714.00,38133228.00,20493.00,0.00,556934.00,67268.00,5230805.00,3138127.00,100774.00,342737.00,373180.00,2819296.00,2032249.00,2707050.00,1776393.00
2024-01-29,-1.78,-2.33,98.08,280.60,0.38,0.00,1.81,1.08,27.23,13.94,0.80,1.48,1.42,42.83,56.28,56.18,92.65,117529.00,258528.00,6.84,0.00,1811.00,763.20,17370.00,9862.00,695.10,1022.00,607.76,330.59,92021.00,323350.00,4135859.00,114727192.00,105473.00,0.00,3617418.00,64243.00,18986924.00,15401047.00,88776.00,876679.00,1292983.00,14076364.00,6396878.00,8864940.00,8186499.00
2024-01-30,-1.69,-1.85,94.70,277.40,0.63,0.00,0.69,0.98,21.74,9.25,0.91,1.57,1.35,32.72,72.60,55.07,76.61,113566.00,255636.00,11.40,0.00,688.90,696.80,14290.00,6010.00,797.50,1089.00,611.16,84.72,39569.00,149203.00,2951521.00,29475962.00,50511.00,0.00,112046.00,27476.00,3053619.00,993531.00,87865.00,215671.00,130285.00,2454002.00,4011471.00,3082280.00,1971794.00
2024-01-31,-1.66,-2.03,91.11,269.70,0.57,0.00,0.15,0.98,10.34,3.38,0.00,1.50,1.09,28.03,72.69,57.11,83.06,109451.00,248850.00,10.34,0.00,153.30,692.60,6428.00,2481.00,0.00,1044.00,599.19,75.61,-16350.00,170696.00,920328.00,26571569.00,48423.00,0.00,21228.00,4284.00,1294498.00,341176.00,0.00,174046.00,91585.00,2765087.00,2806574.00,3902267.00,1817510.00
2024-02-01,-1.55,-3.86,90.85,258.90,0.35,0.00,0.41,0.98,10.11,6.16,0.00,1.48,1.00,25.56,76.79,61.45,95.62,109170.00,238909.00,6.33,0.00,406.70,693.70,6557.00,4593.00,0.00,1026.00,578.88,80.15,-16327.00,206175.00,1352114.00,27843397.00,32806.00,0.00,98776.00,9757.00,1714252.00,1169568.00,0.00,161783.00,121175.00,2363175.00,3266242.00,3784360.00,2077915.00
2024-02-02,-1.54,-6.77,89.91,262.40,0.35,0.23,0.91,0.98,11.53,8.81,0.46,1.44,1.49,31.82,63.56,64.56,107.30,108056.00,240981.00,6.34,53.97,905.60,695.10,7209.00,6322.00,400.10,996.60,573.58,112.11,12392.00,366222.00,2606771.00,38987928.00,42909.00,18049.00,359863.00,20283.00,2809808.00,2570859.00,43092.00,219344.00,246407.00,4204759.00,3083019.00,4314792.00,2929911.00
2024-02-03,-1.76,-9.26,95.71,255.00,0.35,0.00,0.30,1.37,15.21,9.79,0.96,1.06,1.40,40.97,33.96,67.89,96.16,114780.00,234545.00,6.31,0.00,295.90,968.40,8774.00,7228.00,837.50,729.60,604.44,86.82,15549.00,460275.00,5540078.00,25157098.00,30865.00,0.00,67873.00,145314.00,2222081.00,1592195.00,172437.00,85017.00,223649.00,3518005.00,2373161.00,3484272.00,2872815.00
2024-02-04,-1.69,-5.55,97.02,259.80,0.43,0.00,0.87,2.28,22.06,15.91,0.92,0.86,1.38,48.56,58.79,58.74,91.14,116259.00,238245.00,7.82,0.00,873.50,1615.00,12163.00,11215.00,806.60,584.90,585.96,103.27,21638.00,227981.00,6485615.00,30451508.00,56865.00,0.00,239195.00,250593.00,3305562.00,3206061.00,168870.00,104846.00,300051.00,5507153.00,4011243.00,3312763.00,4714319.00
2024-02-05,-1.76,-1.46,105.10,286.60,0.63,0.00,1.47,2.00,25.12,13.25,0.00,1.13,1.28,46.02,82.43,42.95,69.31,125396.00,262490.00,11.43,0.00,1469.00,1415.00,13896.00,9515.00,0.00,794.80,615.64,153.57,90815.00,69242.00,5717598.00,54700084.00,134970.00,0.00,621097.00,82121.00,5462348.00,4109096.00,0.00,187611.00,310940.00,8612178.00,5462503.00,4692717.00,6449119.00
2024-02-06,-1.76,-1.65,84.99,275.80,0.61,0.00,1.74,1.97,15.04,7.86,0.00,1.25,0.84,37.76,67.08,51.38,83.74,101178.00,253564.00,10.92,0.00,1740.00,1397.00,10354.00,5682.00,0.00,865.80,598.08,87.32,685.30,119893.00,2067948.00,30467170.00,42233.00,0.00,475565.00,26583.00,3133163.00,1938959.00,0.00,183721.00,106181.00,2601950.00,2574691.00,2936696.00,1824563.00
2024-02-07,-1.27,-3.52,85.39,250.80,0.57,0.00,0.00,1.97,13.68,2.52,0.00,1.34,1.21,27.41,79.45,54.08,83.07,101712.00,230574.00,10.33,0.00,1.61,1393.00,8117.00,1729.00,0.00,933.00,577.29,58.00,-22161.00,155494.00,2245564.00,18243701.00,32923.00,0.00,62.24,32229.00,1251513.00,241103.00,0.00,112545.00,79635.00,1593854.00,3634371.00,2002213.00,649175.00
2024-02-08,-1.36,-4.86,86.76,242.40,0.57,0.00,0.00,1.97,9.50,1.81,0.14,1.45,1.33,29.94,80.73,58.14,84.76,103306.00,222512.00,10.25,0.00,0.07,1395.00,6096.00,1237.00,120.80,1006.00,565.82,65.55,-8098.00,227091.00,2827280.00,19501282.00,39181.00,0.00,2.28,46332.00,1193150.00,276056.00,13466.00,119036.00,145015.00,2259012.00,4627483.00,2015456.00,1272989.00
2024-02-09,-1.55,-4.62,84.14,249.90,0.29,0.00,0.00,1.97,9.24,1.29,0.01,1.50,0.99,26.03,74.37,58.76,82.42,100172.00,229832.00,5.16,0.00,0.04,1393.00,5808.00,933.20,11.52,1047.00,580.08,54.10,-15424.00,195984.00,1331808.00,18340329.00,18180.00,0.00,0.30,15183.00,1123595.00,104777.00,373.80,123795.00,82481.00,1539647.00,2351502.00,1818776.00,967328.00
2024-02-10,-1.48,-7.09,77.70,226.00,0.34,0.00,0.00,1.96,7.07,0.13,0.24,1.33,1.32,24.31,84.91,53.32,81.70,92443.00,207588.00,6.13,0.00,0.06,1391.00,4276.00,102.20,212.60,921.10,556.29,33.67,-58079.00,-2670.00,452216.00,10755079.00,12792.00,0.00,2.03,-6416.00,418277.00,10551.00,17330.00,57682.00,78636.00,1188386.00,2263140.00,260805.00,-1717123.00
2024-02-11,-1.48,-5.86,89.61,226.60,0.34,0.00,0.00,2.43,11.34,3.22,0.41,1.26,1.25,33.40,62.94,59.24,86.96,106555.00,208148.00,6.07,0.00,0.10,1722.00,5853.00,1863.00,359.30,877.20,569.19,49.88,-25122.00,-5084.00,3752202.00,12523723.00,15115.00,0.00,6.33,123959.00,991510.00,271909.00,53406.00,58086.00,142935.00,2510207.00,2775883.00,778220.00,447953.00
2024-02-12,-1.66,-3.24,97.27,264.40,0.46,0.00,0.06,6.43,15.69,11.37,1.86,1.43,1.46,51.61,54.32,63.74,94.69,115338.00,242515.00,8.36,0.00,80.72,4147.00,8292.00,8385.00,1625.00,994.90,577.95,105.14,72903.00,110636.00,9284297.00,27016887.00,52751.00,0.00,21716.00,1222573.00,2622528.00,2548084.00,411562.00,129573.00,353638.00,6242673.00,4704206.00,4275819.00,6598720.00
2024-02-13,-2.17,-3.21,74.93,269.20,0.56,0.00,0.00,3.97,13.39,15.03,1.17,1.48,1.15,44.96,98.93,51.33,83.93,88880.00,245987.00,10.05,0.00,3.11,2409.00,7992.00,10331.00,1023.00,1026.00,546.33,521.51,475160.00,132210.00,70729955.00,22614812.00,46095.00,0.00,376.20,4049963.00,1648594.00,43103650.00,185661.00,113773.00,1240872.00,76701888.00,47666029.00,11165200.00,58492235.00
2024-02-14,-1.44,-1.86,65.38,276.20,0.59,0.09,0.00,1.41,13.74,14.94,0.93,1.50,1.42,35.23,63.31,49.92,82.51,77791.00,253374.00,10.66,21.74,1.68,999.50,8156.00,9336.00,812.20,1037.00,582.13,80.07,3307.00,120986.00,2288631.00,26147405.00,50436.00,11540.00,167.80,32253.00,1615265.00,881346.00,118112.00,152690.00,151571.00,2558381.00,4415414.00,3030879.00,2341311.00
2024-02-15,-1.60,-2.59,77.19,267.50,0.56,0.33,0.00,0.67,17.41,13.47,0.39,1.49,1.34,28.70,64.64,46.13,70.11,90402.00,245989.00,10.14,75.64,0.44,475.40,9896.00,7628.00,341.40,1035.00,607.52,64.77,-11327.00,166168.00,2008083.00,21040619.00,35617.00,29770.00,20.39,-28.72,1524622.00,275339.00,34400.00,136255.00,122302.00,1966282.00,3918566.00,1847737.00,-400613.00
2024-02-16,-1.35,-1.08,83.04,274.00,0.29,0.40,0.00,0.99,15.44,1.73,0.59,1.43,1.03,33.33,63.91,49.38,62.84,97301.00,251897.00,5.19,91.09,0.10,699.20,8796.00,1082.00,516.60,988.30,616.73,70.07,17610.00,58349.00,4435087.00,21003559.00,20958.00,31640.00,2.96,47264.00,1233788.00,106236.00,51965.00,111934.00,89173.00,2508843.00,4369989.00,2479288.00,1853559.00
2024-02-17,-1.67,-3.64,80.48,256.80,0.35,0.23,0.00,1.94,12.64,0.06,1.14,1.50,1.36,32.28,50.15,59.20,87.74,94956.00,235410.00,6.36,53.57,0.34,1374.00,7187.00,48.21,996.80,1040.00,587.48,58.87,1791.00,30798.00,3631213.00,16578195.00,22850.00,9194.00,18.60,107192.00,986183.00,4172.00,110486.00,78385.00,129233.00,2270232.00,3357620.00,1483524.00,1442985.00
2024-02-18,-1.77,-4.70,83.15,244.80,0.35,0.35,0.00,2.44,14.12,0.42,0.31,1.55,0.88,28.66,59.74,56.19,86.29,98151.00,224401.00,6.34,80.19,0.50,1731.00,7994.00,296.50,272.90,1072.00,583.13,57.78,-12534.00,14213.00,3004153.00,16422263.00,22700.00,24505.00,19.07,91846.00,1185937.00,64248.00,22647.00,87495.00,80380.00,1847887.00,3448923.00,1141862.00,964340.00
2024-02-19,-1.50,-1.07,84.70,262.20,0.47,0.47,0.00,2.48,19.73,1.25,0.55,1.51,1.18,29.27,72.42,57.04,69.80,100042.00,240184.00,8.46,108.80,0.40,1754.00,10795.00,917.50,481.00,1048.00,591.74,61.11,18025.00,79293.00,2764286.00,19195584.00,34504.00,34602.00,18.45,93821.00,1298678.00,97069.00,44917.00,109583.00,91345.00,1831730.00,3407539.00,3102649.00,2124326.00
2024-02-20,-1.26,-3.93,92.54,254.50,0.60,0.42,0.00,3.08,25.53,4.14,1.28,1.62,0.94,38.80,63.08,54.49,75.99,109255.00,233353.00,10.84,96.35,3.68,2180.00,13991.00,3208.00,1116.00,1128.00,595.50,96.07,73752.00,143885.00,6959640.00,26081832.00,42915.00,60948.00,602.40,331179.00,3987444.00,1080909.00,173514.00,193602.00,189261.00,4100383.00,5194348.00,2854107.00,5733224.00
2024-02-21,-1.57,-3.23,94.62,259.30,0.61,0.42,0.21,6.78,24.51,11.26,1.56,1.68,1.44,41.35,67.85,56.23,86.22,111649.00,237785.00,10.96,97.54,286.00,4441.00,13249.00,8553.00,1360.00,1168.00,583.14,144.73,75565.00,138546.00,7550781.00,22511658.00,50067.00,37753.00,1421879.00,6211533.00,12595285.00,7548592.00,2600515.00,140025.00,2926844.00,4081224.00,8361767.00,6287431.00,8896758.00
2024-02-22,-2.08,-2.31,95.92,267.20,0.62,0.42,0.54,4.98,22.72,15.50,1.10,1.66,1.82,46.67,89.25,52.58,89.68,113388.00,244913.00,11.18,96.62,542.90,3057.00,12574.00,11422.00,962.40,1154.00,565.55,107.56,38506.00,82201.00,7972685.00,32230425.00,68678.00,51369.00,143348.00,526491.00,3518457.00,2693266.00,116157.00,188941.00,289223.00,6281569.00,6437970.00,3342679.00,5710409.00
2024-02-23,-2.11,-2.94,83.70,281.40,0.73,0.45,1.32,1.01,19.81,12.61,0.00,1.65,1.35,32.88,100.40,44.29,76.97,99690.00,257750.00,13.13,104.60,1276.00,716.90,11621.00,9188.00,2.16,1149.00,583.77,216.23,23724.00,315108.00,1021236.00,82217630.00,155445.00,151281.00,1457480.00,-14561.00,9430885.00,8661141.00,83.63,521101.00,654221.00,10088980.00,5157393.00,6073674.00,8185350.00
2024-02-24,-1.75,-1.43,84.26,268.90,0.35,0.48,0.00,1.10,19.05,3.25,0.81,1.65,1.16,25.33,60.18,36.16,62.74,100479.00,246600.00,6.28,110.40,0.16,780.10,12006.00,2539.00,706.10,1143.00,648.07,72.32,-53280.00,147150.00,-284628.00,25959678.00,20805.00,63360.00,2.20,33376.00,2564587.00,373435.00,121806.00,216223.00,80463.00,1489132.00,2197201.00,1924850.00,-407480.00
2024-02-25,-1.61,-7.78,89.56,250.10,0.35,0.28,0.01,1.21,14.47,1.85,1.52,1.71,1.67,25.70,46.23,51.09,82.27,106706.00,229447.00,6.26,64.54,9.47,860.10,8211.00,1456.00,1326.00,1179.00,625.21,61.63,-28682.00,131280.00,2918454.00,18085867.00,19511.00,27059.00,2113.00,86620.00,1683146.00,294127.00,225499.00,126187.00,177437.00,1700818.00,2739694.00,1174868.00,-126562.00
