Time,Solar (Rooftop) - MW,Solar (Utility) - MW,Wind - MW,Battery (Discharging) - MW,Gas (Reciprocating) - MW,Gas (OCGT) - MW,Gas (CCGT) - MW,Gas (Steam) - MW,Distillate - MW,Imports - MW,Exports - MW,Battery (Charging) - MW,Temperature - C,Price - AUD/MWh
2019-12-16 14:25,842.50,223.96,116.22,1.00,119.08,72.02,557.58,259.49,0.02,98.78,0.00,-0.12,32.28,68.44
2019-12-16 14:30,837.68,223.97,118.57,0.00,119.13,74.84,540.46,263.76,0.02,0.00,-0.25,-0.21,32.20,68.10
2019-12-16 14:35,831.96,223.88,121.77,0.00,118.96,74.89,568.37,307.62,0.02,139.08,0.00,-0.05,32.35,68.10
2019-12-16 14:40,826.24,223.88,139.31,0.12,120.44,75.48,539.24,264.77,0.02,79.74,0.00,0.00,32.50,68.10
2019-12-16 14:45,820.52,224.31,135.31,20.30,119.40,75.73,567.67,283.46,0.02,62.65,0.00,-0.03,32.65,68.10
2019-12-16 14:50,814.80,224.34,134.35,0.00,118.47,76.17,568.02,261.22,0.02,68.84,0.00,-10.78,32.80,68.10
2019-12-16 14:55,809.08,224.05,136.98,0.00,119.69,75.78,561.76,253.56,0.02,98.79,0.00,-2.81,32.95,68.10
2019-12-16 15:00,803.36,224.00,138.86,15.00,120.00,75.68,576.10,261.12,0.02,132.21,0.00,-0.19,33.10,66.67
2019-12-16 15:05,795.06,224.25,155.91,0.00,118.67,76.10,545.55,264.99,0.02,144.45,0.00,-0.08,33.08,66.67
2019-12-16 15:10,786.75,224.73,153.29,12.50,119.08,76.26,520.47,267.73,0.02,91.13,0.00,-0.05,33.07,66.67
2019-12-16 15:15,778.44,224.85,146.43,1.80,118.67,76.51,549.71,266.74,0.02,95.92,0.00,-0.12,33.05,66.67
2019-12-16 15:20,770.14,224.20,156.20,10.00,120.09,76.95,581.47,279.50,0.02,83.83,0.00,-0.09,33.03,66.67
2019-12-16 15:25,761.83,224.13,169.76,0.00,119.00,77.00,597.56,291.61,0.02,75.68,0.00,-2.32,33.02,66.67
2019-12-16 15:30,753.53,224.67,162.99,0.00,118.46,76.29,601.95,301.56,0.02,195.71,0.00,-1.57,33.00,70.66
2019-12-16 15:35,742.34,224.67,164.71,0.03,67.41,76.59,571.43,288.41,0.02,229.63,0.00,-0.08,33.03,70.66
2019-12-16 15:40,731.15,222.16,140.65,0.01,59.57,76.21,569.49,298.53,0.02,191.68,0.00,0.00,33.07,70.66
2019-12-16 15:45,719.96,221.05,136.31,0.00,60.56,75.77,591.56,291.10,0.02,249.93,0.00,-7.69,33.10,70.66
2019-12-16 15:50,708.77,219.10,140.08,0.10,60.23,75.71,597.18,301.46,0.02,186.03,0.00,-0.08,33.13,70.66
2019-12-16 15:55,697.58,216.93,149.28,0.00,60.68,76.13,603.91,365.98,0.02,150.23,0.00,-13.17,33.17,70.66
2019-12-16 16:00,686.39,214.99,154.68,0.00,60.32,74.61,589.68,401.51,0.02,147.50,0.00,-21.70,33.20,68.92
2019-12-16 16:05,672.59,213.55,142.40,0.00,127.72,75.39,579.88,335.41,0.02,160.31,0.00,-6.37,33.15,68.92
2019-12-16 16:10,658.79,215.10,150.85,0.00,156.77,75.77,599.53,300.57,0.02,200.91,0.00,-10.36,33.10,68.92
2019-12-16 16:15,644.99,213.54,148.93,7.50,156.34,75.60,596.24,281.39,0.02,191.29,0.00,-0.16,33.05,68.92
2019-12-16 16:20,631.19,211.29,142.88,0.00,155.18,74.84,599.29,325.04,0.02,170.83,0.00,-0.57,33.00,68.92
2019-12-16 16:25,617.39,209.33,128.76,0.00,156.01,74.81,595.96,374.15,0.02,152.60,0.00,-0.07,32.95,68.92
2019-12-16 16:30,603.59,207.42,120.26,0.00,156.80,74.97,607.82,440.63,0.02,251.32,0.00,-0.04,32.90,69.46
2019-12-16 16:35,586.85,206.28,132.27,0.00,155.32,74.30,596.07,386.20,0.02,231.70,0.00,-0.06,32.92,69.46
2019-12-16 16:40,570.12,203.77,134.52,0.00,155.67,75.34,592.05,394.67,0.02,182.42,0.00,-0.09,32.93,69.46
2019-12-16 16:45,553.38,201.68,143.38,13.70,155.92,75.33,593.62,479.09,0.02,137.54,0.00,-0.08,32.95,69.46
2019-12-16 16:50,536.64,200.17,126.86,3.20,156.07,74.85,589.35,547.84,0.02,107.04,0.00,-0.01,32.97,69.46
2019-12-16 16:55,519.91,197.46,132.70,0.30,155.96,74.77,585.47,568.80,0.02,118.06,0.00,0.00,32.98,69.46
2019-12-16 17:00,503.17,195.02,142.00,13.80,156.57,74.48,594.41,594.18,0.02,222.52,0.00,-0.08,33.00,85.95
2019-12-16 17:05,483.82,193.02,133.61,11.40,156.34,73.88,587.88,545.26,0.02,229.15,0.00,-0.09,33.10,85.95
2019-12-16 17:10,464.48,191.17,125.71,13.40,172.64,74.48,593.53,504.99,0.02,291.44,0.00,-0.09,33.20,85.95
2019-12-16 17:15,445.13,189.16,130.66,25.14,172.63,74.94,604.08,445.68,0.02,339.52,0.00,0.00,33.30,85.95
2019-12-16 17:20,425.78,186.60,129.97,14.00,174.09,89.55,610.66,390.43,0.02,387.74,0.00,-0.15,33.40,85.95
2019-12-16 17:25,406.44,183.81,130.25,0.38,174.17,98.98,612.20,383.08,0.02,407.17,0.00,0.00,33.50,85.95
2019-12-16 17:30,387.09,180.84,118.67,6.80,173.75,98.83,610.35,380.42,0.02,422.34,0.00,-0.01,33.60,98.82
2019-12-16 17:35,367.97,177.93,120.07,0.96,172.79,99.20,625.79,378.04,0.02,430.51,0.00,-0.06,33.58,98.82
2019-12-16 17:40,348.85,175.57,130.41,16.41,173.10,98.75,627.67,381.37,0.02,461.17,0.00,-0.08,33.57,98.82
2019-12-16 17:45,329.73,152.75,140.31,23.20,172.95,98.92,628.97,388.82,0.02,465.65,0.00,-0.02,33.55,98.82
2019-12-16 17:50,310.61,149.77,157.72,22.60,173.62,100.01,627.02,398.82,0.02,433.34,0.00,-0.18,33.53,98.82
2019-12-16 17:55,291.49,146.93,166.85,7.10,172.53,100.15,640.30,427.25,0.02,418.15,0.00,-0.13,33.52,98.82
2019-12-16 18:00,272.37,143.56,172.99,9.96,172.40,131.31,639.12,432.12,0.02,344.43,0.00,-0.11,33.50,94.34
2019-12-16 18:05,256.06,138.91,195.65,17.52,173.66,174.41,640.87,453.89,0.02,250.77,0.00,-0.16,33.47,94.34
2019-12-16 18:10,239.75,132.96,191.35,2.91,171.89,209.55,639.85,505.57,0.02,247.73,0.00,-0.10,33.43,94.34
2019-12-16 18:15,223.44,131.55,202.11,5.40,173.19,213.22,638.65,565.62,0.02,241.57,0.00,-0.37,33.40,94.34
2019-12-16 18:20,207.13,126.66,221.14,2.90,171.36,212.76,640.99,595.02,0.02,203.71,0.00,-19.84,33.37,94.34
2019-12-16 18:25,190.82,117.80,222.99,2.71,172.96,211.51,640.26,610.28,0.02,231.23,0.00,-23.50,33.33,94.34
2019-12-16 18:30,174.51,110.43,244.72,1.66,172.44,209.92,639.79,598.67,0.02,298.71,0.00,-35.76,33.30,105.42
2019-12-16 18:35,161.11,106.71,263.77,1.84,173.30,209.97,632.25,535.51,0.02,261.01,0.00,-20.45,33.05,105.42
2019-12-16 18:40,147.71,96.93,286.25,2.60,172.82,209.58,639.61,525.88,0.02,241.63,0.00,-6.51,32.80,105.42
2019-12-16 18:45,134.31,88.50,295.19,13.70,171.71,209.93,641.36,523.75,0.02,234.07,0.00,-0.04,32.55,105.42
2019-12-16 18:50,120.90,80.57,311.81,12.88,172.69,209.89,640.49,526.33,0.02,266.20,0.00,-0.23,32.30,105.42
2019-12-16 18:55,107.50,71.24,337.63,0.82,173.60,210.13,641.81,515.64,0.02,243.53,0.00,-0.17,32.05,105.42
2019-12-16 19:00,94.10,69.01,352.63,1.68,172.32,208.28,639.69,508.16,0.02,242.92,0.00,-0.19,31.80,112.14
2019-12-16 19:05,83.71,12.40,372.38,12.78,172.56,210.60,640.93,495.47,0.02,301.97,0.00,-0.07,31.52,112.14
2019-12-16 19:10,73.33,11.00,398.19,1.25,172.37,210.08,640.68,490.14,0.02,269.49,0.00,-0.02,31.23,112.14
2019-12-16 19:15,62.94,9.30,404.24,2.87,173.51,212.01,643.40,487.82,0.02,255.82,0.00,-0.13,30.95,112.14
2019-12-16 19:20,52.55,7.90,418.06,11.94,172.56,208.96,643.05,485.86,0.02,242.32,0.00,-0.07,30.67,112.14
2019-12-16 19:25,42.17,6.70,438.68,0.00,173.10,211.34,642.49,487.33,0.02,216.90,0.00,-0.11,30.38,112.14
2019-12-16 19:30,31.78,5.60,466.20,0.00,173.53,211.46,642.01,474.65,0.02,209.70,0.00,-0.11,30.10,105.76
2019-12-16 19:35,27.23,4.60,496.89,0.10,173.05,211.44,620.96,488.65,0.02,171.86,0.00,-0.07,29.87,105.76
2019-12-16 19:40,22.68,3.50,505.94,0.00,172.58,210.93,616.31,490.94,0.02,176.07,0.00,-11.70,29.63,105.76
2019-12-16 19:45,18.14,2.20,518.95,0.00,172.70,210.91,642.61,441.53,0.02,166.77,0.00,-24.72,29.40,105.76
2019-12-16 19:50,13.59,1.40,544.00,0.00,173.75,211.31,641.99,437.70,0.02,136.16,0.00,-36.46,29.17,105.76
2019-12-16 19:55,9.04,0.80,577.56,0.00,172.93,212.25,637.83,437.45,0.02,128.90,0.00,-16.10,28.93,105.76
2019-12-16 20:00,4.49,0.50,612.22,1.10,172.61,207.92,642.23,377.92,0.02,74.16,0.00,-0.15,28.70,85.91
2019-12-16 20:05,3.74,0.20,619.45,5.60,174.26,212.38,642.28,411.53,0.02,21.76,0.00,-1.01,28.63,85.91
2019-12-16 20:10,2.99,-0.20,651.15,0.00,173.88,211.94,642.33,390.44,0.02,79.38,0.00,-0.99,28.57,85.91
2019-12-16 20:15,2.25,-0.60,670.73,12.00,172.79,210.29,641.46,337.42,0.02,48.03,0.00,-0.07,28.50,85.91
2019-12-16 20:20,1.50,-0.60,704.19,6.80,172.56,210.85,642.91,301.82,0.02,19.76,0.00,-0.05,28.43,85.91
2019-12-16 20:25,0.75,-0.30,715.85,2.60,173.16,213.86,640.81,321.19,0.02,9.40,0.00,-0.23,28.37,85.91
2019-12-16 20:30,0.00,-0.20,747.55,15.35,173.27,213.38,641.11,311.68,0.02,0.00,-9.97,-0.07,28.30,69.99
2019-12-16 20:35,0.00,-0.20,788.72,30.00,173.07,213.36,641.73,322.73,0.02,0.00,-63.46,-0.06,28.30,69.99
2019-12-16 20:40,0.00,-0.20,807.85,5.37,172.90,214.72,642.38,309.28,0.02,0.00,-110.00,-0.13,28.30,69.99
2019-12-16 20:45,0.00,-0.20,855.78,0.00,172.72,213.57,644.48,281.64,0.02,0.00,-38.73,-10.59,28.30,69.99
2019-12-16 20:50,0.00,-0.20,881.18,0.00,173.02,214.05,607.29,280.71,0.02,0.00,-56.38,-5.23,28.30,69.99
2019-12-16 20:55,0.00,-0.20,895.45,1.11,172.84,214.01,569.13,273.94,0.02,0.00,-79.11,-39.09,28.30,69.99
2019-12-16 21:00,0.00,-0.20,919.72,0.00,172.95,214.22,517.28,255.90,0.02,37.23,0.00,-33.76,28.30,66.01
2019-12-16 21:05,0.00,-0.20,936.10,25.19,119.00,170.27,569.17,244.23,0.02,0.00,-25.81,-0.08,28.37,66.01
2019-12-16 21:10,0.00,-0.20,941.24,4.00,118.79,106.40,597.14,243.09,0.02,14.74,0.00,-0.11,28.43,66.01
2019-12-16 21:15,0.00,-0.20,941.19,12.08,119.66,80.17,579.54,229.09,0.02,8.49,0.00,-0.09,28.50,66.01
2019-12-16 21:20,0.00,-0.20,927.79,7.80,118.06,79.99,539.50,229.42,0.02,30.55,0.00,-0.04,28.57,66.01
2019-12-16 21:25,0.00,-0.20,930.53,0.01,119.17,80.27,506.37,217.63,0.02,48.23,0.00,-5.39,28.63,66.01
2019-12-16 21:30,0.00,-0.20,921.56,0.00,119.16,80.27,469.82,224.28,0.02,101.20,0.00,-18.39,28.70,67.85
2019-12-16 21:35,0.00,-0.20,904.79,4.65,111.39,80.21,529.95,235.04,0.02,93.35,0.00,-0.03,28.47,67.85
2019-12-16 21:40,0.00,-0.20,902.64,9.21,111.62,0.00,570.08,228.40,0.02,14.75,0.00,0.00,28.23,67.85
2019-12-16 21:45,0.00,-0.20,914.99,0.00,110.43,0.00,596.80,231.14,0.02,41.87,0.00,-0.27,28.00,67.85
2019-12-16 21:50,0.00,-0.20,935.07,0.00,111.19,0.00,560.75,219.21,0.02,55.59,0.00,-10.37,27.77,67.85
2019-12-16 21:55,0.00,-0.20,952.44,0.00,109.99,0.00,526.58,224.62,0.02,88.03,0.00,-25.15,27.53,67.85
2019-12-16 22:00,0.00,-0.20,975.62,0.00,112.00,0.00,484.02,225.05,0.02,0.00,-61.54,-17.48,27.30,59.48
2019-12-16 22:05,0.00,-0.20,974.20,0.01,111.02,0.00,559.49,244.75,0.02,0.00,-65.97,-2.56,27.10,59.48
2019-12-16 22:10,0.00,-0.20,964.75,1.70,108.96,0.00,541.81,228.57,0.02,0.00,-44.99,-0.03,26.90,59.48
2019-12-16 22:15,0.00,-0.20,985.42,19.50,110.08,0.00,511.79,239.29,0.02,0.00,-39.51,-0.11,26.70,59.48
2019-12-16 22:20,0.00,-0.20,994.68,0.00,110.48,0.00,483.68,216.01,0.02,0.00,-78.48,-0.01,26.50,59.48
2019-12-16 22:25,0.00,-0.20,1012.64,0.00,109.59,0.00,475.57,235.98,0.02,0.00,-87.32,-0.42,26.30,59.48
2019-12-16 22:30,0.00,-0.20,1002.88,0.00,110.09,0.00,473.38,219.75,0.02,0.00,-170.12,-0.93,26.10,58.65
2019-12-16 22:35,0.00,-0.20,1018.56,24.80,100.77,0.00,527.51,232.20,0.02,0.00,-136.78,-0.07,26.48,58.65
2019-12-16 22:40,0.00,-0.20,1027.98,20.70,101.99,0.00,514.68,235.25,0.02,0.00,-160.23,-0.11,26.87,58.65
2019-12-16 22:45,0.00,-0.20,1041.80,0.20,99.47,0.00,505.27,223.38,0.02,0.00,-161.27,-0.05,27.25,58.65
2019-12-16 22:50,0.00,-0.20,1061.64,0.01,99.81,0.00,484.52,217.24,0.02,0.00,-180.83,-13.97,27.63,58.65
2019-12-16 22:55,0.00,-0.20,1054.79,0.00,101.41,0.00,472.90,221.94,0.02,0.00,-211.33,-37.46,28.02,58.65
2019-12-16 23:00,0.00,-0.20,1075.07,5.40,100.50,0.00,477.87,220.07,0.02,0.00,-223.27,-1.13,28.40,50.68
2019-12-16 23:05,0.00,-0.20,1091.77,0.00,86.67,0.00,517.95,239.21,0.02,0.00,-208.18,-2.03,28.12,50.68
2019-12-16 23:10,0.00,-0.20,1095.55,0.30,85.25,0.00,504.59,225.23,0.02,0.00,-248.02,-2.06,27.83,50.68
2019-12-16 23:15,0.00,-0.20,1123.12,0.40,87.68,0.00,490.94,230.75,0.02,0.00,-244.45,-2.20,27.55,50.68
2019-12-16 23:20,0.00,-0.20,1134.69,1.60,84.95,0.00,470.68,224.57,0.02,0.00,-287.71,-1.96,27.27,50.68
2019-12-16 23:25,0.00,-0.20,1130.64,14.70,88.52,0.00,479.24,247.42,0.02,0.00,-290.95,-2.04,26.98,50.68
2019-12-16 23:30,0.00,-0.20,1148.54,17.20,87.02,0.00,481.30,230.90,0.02,0.00,-292.51,-2.14,26.70,52.56
2019-12-16 23:35,0.00,-0.20,1142.19,15.80,75.73,0.00,480.79,237.93,0.02,0.00,-317.44,-1.01,26.30,52.56
2019-12-16 23:40,0.00,-0.20,1155.94,29.50,70.71,0.00,492.35,239.14,0.02,0.00,-320.10,-0.82,25.90,52.56
2019-12-16 23:45,0.00,-0.20,1175.29,0.20,72.21,0.00,498.81,230.26,0.02,0.00,-307.03,-0.06,25.50,52.56
2019-12-16 23:50,0.00,-0.20,1189.99,0.00,65.41,0.00,481.04,218.11,0.02,0.00,-314.17,-20.54,25.10,52.56
2019-12-16 23:55,0.00,-0.20,1212.23,0.00,67.51,0.00,474.30,229.48,0.02,0.00,-282.28,-26.15,24.70,52.56
2019-12-17 00:00,0.00,-0.20,1213.75,0.00,61.58,0.00,475.18,227.02,0.02,0.00,-243.93,-29.16,24.30,57.52
2019-12-17 00:05,0.00,-0.20,1192.07,0.09,61.33,0.00,532.83,219.90,0.02,0.00,-241.71,-40.00,24.15,57.52
2019-12-17 00:10,0.00,-0.20,1206.12,0.00,61.91,0.00,514.83,236.38,0.02,0.00,-223.07,-18.40,24.00,57.52
2019-12-17 00:15,0.00,-0.20,1204.47,0.00,60.43,0.00,512.50,234.78,0.02,0.00,-196.33,-1.39,23.85,57.52
2019-12-17 00:20,0.00,-0.20,1199.14,0.00,60.81,0.00,487.75,227.74,0.02,0.00,-223.45,-15.08,23.70,57.52
2019-12-17 00:25,0.00,-0.20,1202.30,22.20,59.66,0.00,480.47,242.56,0.02,0.00,-231.79,-0.99,23.55,57.52
2019-12-17 00:30,0.00,-0.20,1185.02,0.00,59.83,0.00,472.49,221.50,0.02,0.00,-204.45,-0.51,23.40,62.31
2019-12-17 00:35,0.00,-0.20,1172.44,27.00,31.66,0.00,429.61,234.93,0.02,0.00,-133.94,-0.07,23.42,62.31
2019-12-17 00:40,0.00,-0.20,1168.62,16.10,0.00,0.00,416.02,238.44,0.02,0.00,-141.16,-0.07,23.43,62.31
2019-12-17 00:45,0.00,-0.20,1159.43,0.00,0.00,0.00,405.89,223.84,0.02,0.00,-78.00,-24.79,23.45,62.31
2019-12-17 00:50,0.00,-0.20,1171.95,0.00,0.00,0.00,360.36,224.78,0.02,0.00,-99.03,-0.99,23.47,62.31
2019-12-17 00:55,0.00,-0.20,1185.76,5.61,0.00,0.00,333.89,237.99,0.02,0.00,-89.70,-0.24,23.48,62.31
2019-12-17 01:00,0.00,-0.20,1200.88,0.00,0.00,0.00,320.83,226.95,0.02,0.00,-112.37,-1.17,23.50,53.63
2019-12-17 01:05,0.00,-0.20,1183.39,17.14,0.00,0.00,310.14,234.53,0.02,0.00,-115.37,0.00,23.38,53.63
2019-12-17 01:10,0.00,-0.20,1185.01,0.00,0.00,0.00,324.09,222.11,0.02,0.00,-103.60,-14.60,23.27,53.63
2019-12-17 01:15,0.00,-0.20,1182.01,2.01,0.00,0.00,311.90,242.22,0.02,0.00,-108.19,-0.14,23.15,53.63
2019-12-17 01:20,0.00,-0.20,1184.67,0.00,0.00,0.00,301.62,230.31,0.02,0.00,-135.76,-8.41,23.03,53.63
2019-12-17 01:25,0.00,-0.20,1199.99,0.00,0.00,0.00,299.83,226.74,0.02,0.00,-154.86,-1.00,22.92,53.63
2019-12-17 01:30,0.00,-0.20,1202.14,10.80,0.00,0.00,300.61,240.77,0.02,0.00,-148.79,-0.96,22.80,40.54
2019-12-17 01:35,0.00,-0.20,1209.70,0.00,0.69,0.00,300.95,223.47,0.02,0.00,-222.71,-14.30,23.72,40.54
2019-12-17 01:40,0.00,-0.20,1215.78,0.00,10.36,0.00,308.40,222.64,0.02,0.00,-214.40,-7.68,24.63,40.54
2019-12-17 01:45,0.00,-0.20,1213.45,5.10,10.42,0.00,308.36,229.37,0.02,0.00,-190.85,-0.90,25.55,40.54
2019-12-17 01:50,0.00,-0.20,1215.41,0.00,10.28,0.00,305.58,225.38,0.02,0.00,-221.63,-0.98,26.47,40.54
2019-12-17 01:55,0.00,-0.20,1196.31,0.00,10.21,0.00,303.42,234.63,0.02,0.00,-210.51,-1.00,27.38,40.54
2019-12-17 02:00,0.00,-0.20,1177.77,24.90,10.07,0.00,310.26,218.39,0.02,0.00,-198.53,-1.12,28.30,47.30
2019-12-17 02:05,0.00,-0.20,1153.02,0.00,18.78,0.00,303.16,215.85,0.02,0.00,-201.83,-1.89,28.17,47.30
2019-12-17 02:10,0.00,-0.20,1119.80,14.10,19.52,0.00,304.33,221.46,0.02,0.00,-163.24,-1.00,28.03,47.30
2019-12-17 02:15,0.00,-0.20,1109.99,0.00,19.46,0.00,304.87,207.27,0.02,0.00,-160.37,-9.21,27.90,47.30
2019-12-17 02:20,0.00,-0.20,1107.16,20.00,19.24,0.00,310.68,211.37,0.02,0.00,-126.13,-1.01,27.77,47.30
2019-12-17 02:25,0.00,-0.20,1117.41,2.00,19.38,0.00,304.83,210.03,0.02,0.00,-179.93,-0.08,27.63,47.30
2019-12-17 02:30,0.00,-0.20,1117.03,0.00,20.23,0.00,302.31,194.16,0.02,0.00,-190.16,-9.09,27.50,51.11
2019-12-17 02:35,0.00,-0.20,1125.27,0.00,19.82,0.00,303.86,206.86,0.02,0.00,-179.50,-9.73,26.92,51.11
2019-12-17 02:40,0.00,-0.20,1120.75,0.00,19.76,0.00,303.00,198.48,0.02,0.00,-192.72,-14.49,26.33,51.11
2019-12-17 02:45,0.00,-0.20,1128.83,0.10,19.62,0.00,302.34,203.05,0.02,0.00,-210.60,-7.01,25.75,51.11
2019-12-17 02:50,0.00,-0.20,1128.29,7.72,20.07,0.00,304.38,208.13,0.02,0.00,-190.64,-7.00,25.17,51.11
2019-12-17 02:55,0.00,-0.20,1128.79,21.40,19.27,0.00,312.18,214.78,0.02,0.00,-220.48,-5.97,24.58,51.11
2019-12-17 03:00,0.00,-0.20,1133.97,4.30,19.58,0.00,304.98,212.33,0.02,0.00,-295.16,-2.01,24.00,47.45
2019-12-17 03:05,0.00,-0.20,1135.16,0.00,77.41,0.00,314.10,203.24,0.02,0.00,-291.22,-7.53,24.05,47.45
2019-12-17 03:10,0.00,-0.20,1130.85,3.20,99.15,0.00,304.53,208.33,0.02,0.00,-284.24,-0.04,24.10,47.45
2019-12-17 03:15,0.00,-0.20,1126.69,0.00,99.50,0.00,304.66,201.28,0.02,0.00,-303.88,-0.78,24.15,47.45
2019-12-17 03:20,0.00,-0.20,1130.66,13.60,100.02,0.00,305.14,211.36,0.02,0.00,-281.02,-0.10,24.20,47.45
2019-12-17 03:25,0.00,-0.20,1128.19,0.07,99.47,0.00,307.11,198.46,0.02,0.00,-324.37,-12.50,24.25,47.45
2019-12-17 03:30,0.00,-0.20,1130.22,0.00,100.07,0.00,304.51,188.76,0.02,0.00,-288.96,-34.82,24.30,48.94
2019-12-17 03:35,0.00,-0.20,1139.61,0.00,100.43,0.00,306.89,202.34,0.02,0.00,-304.63,-0.59,24.02,48.94
2019-12-17 03:40,0.00,-0.20,1143.64,0.00,99.49,0.00,322.36,210.17,0.02,0.00,-306.78,-0.48,23.73,48.94
2019-12-17 03:45,0.00,-0.20,1142.86,0.00,99.92,0.00,312.87,193.41,0.02,0.00,-308.30,-14.51,23.45,48.94
2019-12-17 03:50,0.00,-0.20,1146.01,0.00,99.79,0.00,312.76,193.93,0.02,0.00,-314.96,-38.35,23.17,48.94
2019-12-17 03:55,0.00,-0.20,1142.90,0.00,100.19,0.00,312.99,191.52,0.02,0.00,-308.43,-38.29,22.88,48.94
2019-12-17 04:00,0.00,-0.20,1144.81,0.02,99.38,0.00,313.19,195.37,0.02,0.00,-302.99,-39.91,22.60,50.47
2019-12-17 04:05,0.00,-0.20,1124.45,0.00,99.76,0.00,317.69,202.69,0.02,0.00,-336.75,-39.77,22.38,50.47
2019-12-17 04:10,0.00,-0.20,1128.53,0.00,100.01,0.00,325.73,186.93,0.02,0.00,-275.08,-13.00,22.17,50.47
2019-12-17 04:15,0.00,-0.20,1123.57,0.00,99.24,0.00,316.32,204.60,0.02,0.00,-271.39,-38.08,21.95,50.47
2019-12-17 04:20,0.00,-0.20,1106.53,0.00,100.30,0.00,313.94,197.62,0.02,0.00,-312.61,-40.23,21.73,50.47
2019-12-17 04:25,0.00,-0.20,1117.89,0.00,100.01,0.00,321.46,205.90,0.02,0.00,-307.89,-2.80,21.52,50.47
2019-12-17 04:30,0.00,-0.20,1106.17,0.00,100.37,0.00,314.52,205.74,0.02,0.00,-200.89,-0.08,21.30,63.68
2019-12-17 04:35,0.00,-0.20,1096.54,19.70,19.15,0.00,333.28,206.62,0.02,0.00,-240.84,-0.18,21.18,63.68
2019-12-17 04:40,0.00,-0.20,1082.24,28.22,20.97,0.00,349.66,203.69,0.02,0.00,-240.67,-0.09,21.07,63.68
2019-12-17 04:45,0.00,-0.20,1073.68,11.68,20.02,0.00,350.93,206.97,0.02,0.00,-200.68,-0.26,20.95,63.68
2019-12-17 04:50,0.00,-0.20,1078.93,0.00,20.29,0.00,333.48,188.98,0.02,0.00,-207.70,-13.49,20.83,63.68
2019-12-17 04:55,0.00,-0.20,1059.86,27.00,20.95,0.00,354.44,212.15,0.02,0.00,-216.79,-0.04,20.72,63.68
2019-12-17 05:00,0.00,-0.20,1039.05,0.00,21.01,0.00,345.62,189.77,0.02,0.00,-201.46,-8.80,20.60,69.15
2019-12-17 05:05,0.01,-0.20,1018.05,0.00,20.46,0.00,343.62,214.73,0.02,0.00,-168.62,-0.14,20.47,69.15
2019-12-17 05:10,0.01,-0.20,1005.80,0.15,20.92,0.00,341.55,191.87,0.02,0.00,-100.02,-0.09,20.33,69.15
2019-12-17 05:15,0.02,-0.20,1005.66,17.79,20.54,0.00,346.15,203.67,0.02,0.00,-113.84,-0.10,20.20,69.15
2019-12-17 05:20,0.03,-0.20,996.74,0.00,20.33,0.00,343.56,196.65,0.02,0.00,-131.29,-40.09,20.07,69.15
2019-12-17 05:25,0.03,-0.20,986.62,0.00,20.57,0.00,344.50,196.05,0.02,0.00,-136.27,-3.30,19.93,69.15
2019-12-17 05:30,0.04,-0.20,981.59,7.11,21.16,0.00,346.99,198.36,0.02,0.00,-153.48,-0.04,19.80,81.72
2019-12-17 05:35,1.81,-0.20,979.73,32.77,55.65,0.00,358.96,202.30,0.02,0.00,-161.83,-0.07,19.83,81.72
2019-12-17 05:40,3.58,-0.20,980.93,3.20,59.13,0.00,383.51,193.00,0.02,0.00,-167.78,-0.03,19.87,81.72
2019-12-17 05:45,5.35,-0.20,966.47,5.28,59.66,0.00,389.50,203.47,0.02,0.00,-148.42,0.00,19.90,81.72
2019-12-17 05:50,7.12,-0.20,976.75,0.15,59.40,0.00,389.72,191.87,0.02,0.00,-163.59,-0.07,19.93,81.72
2019-12-17 05:55,8.89,-0.20,968.01,0.00,59.33,0.00,386.85,196.59,0.02,0.00,-211.83,-2.57,19.97,81.72
2019-12-17 06:00,10.66,-0.20,967.68,0.00,59.57,43.43,365.13,193.23,0.02,0.00,-267.05,-3.05,20.00,69.43
2019-12-17 06:05,16.99,-0.20,965.65,0.00,126.07,111.87,344.09,195.45,0.02,0.00,-275.64,-0.27,20.35,69.43
2019-12-17 06:10,23.33,-0.20,960.49,4.18,155.29,112.33,349.46,208.60,0.02,0.00,-304.28,-0.14,20.70,69.43
2019-12-17 06:15,29.66,1.30,962.81,0.10,156.16,136.99,343.00,192.21,0.02,0.00,-365.40,-0.16,21.05,69.43
2019-12-17 06:20,35.99,1.70,961.16,38.80,156.51,195.49,351.52,207.41,0.02,0.00,-348.56,-0.04,21.40,69.43
2019-12-17 06:25,42.33,2.00,968.74,0.83,156.31,225.94,343.54,195.89,0.02,0.00,-378.35,0.00,21.75,69.43
2019-12-17 06:30,48.66,2.30,971.02,0.00,156.66,223.11,344.86,191.15,0.02,0.00,-406.97,-28.57,22.10,73.31
2019-12-17 06:35,58.62,2.70,986.50,0.00,155.93,225.76,380.70,210.43,0.02,0.00,-387.81,-18.86,22.35,73.31
2019-12-17 06:40,68.59,3.10,998.81,0.00,156.74,226.79,398.69,192.03,0.02,0.00,-398.88,-35.60,22.60,73.31
2019-12-17 06:45,78.55,3.30,1006.08,0.00,155.26,226.55,372.09,203.76,0.02,0.00,-374.21,-18.80,22.85,73.31
2019-12-17 06:50,88.51,3.80,1015.27,0.00,156.47,227.29,343.51,190.47,0.02,0.00,-361.96,-38.04,23.10,73.31
2019-12-17 06:55,98.48,4.00,1007.87,0.03,156.48,199.24,345.98,196.07,0.02,0.00,-343.75,-14.40,23.35,73.31
