date,Solar (Rooftop) -  MW,Solar (Utility) -  MW,Wind -  MW,Battery (Discharging) -  MW,Gas (Reciprocating) -  MW,Gas (OCGT) -  MW,Gas (CCGT) -  MW,Gas (Steam) -  MW,Distillate -  MW,Imports -  MW,Exports -  MW,Battery (Charging) -  MW,Temperature - C,Price - AUD/MWh
2019-12-22 09:30,591.73,163.40,835.04,6.88,20.63,0.00,174.89,77.93,0.02,0.00,-330.94,-0.08,21.30,17.12
2019-12-22 09:35,593.58,79.90,831.26,23.39,20.42,0.00,174.89,77.78,0.02,0.00,-356.87,-0.15,21.47,17.12
2019-12-22 09:40,595.44,125.42,810.94,25.25,21.07,0.00,174.22,78.60,0.02,0.00,-352.29,-0.11,21.63,17.12
2019-12-22 09:45,597.29,108.99,813.92,0.04,20.37,0.00,169.53,77.94,0.02,0.00,-372.81,-0.96,21.80,17.12
2019-12-22 09:50,599.14,101.44,800.18,3.00,20.89,0.00,170.20,78.95,0.02,0.00,-347.55,-0.19,21.97,17.12
2019-12-22 09:55,601.00,89.32,804.33,0.00,20.31,0.00,170.20,80.72,0.02,0.00,-341.41,-15.87,22.13,17.12
2019-12-22 10:00,602.85,129.61,809.67,0.00,20.26,0.00,169.53,76.97,0.02,0.00,-334.35,-2.57,22.30,6.69
2019-12-22 10:05,606.79,200.11,801.19,0.00,21.09,0.00,170.20,80.11,0.02,0.00,-389.96,-4.82,22.30,6.69
2019-12-22 10:10,610.73,220.27,783.52,0.00,20.98,0.00,170.20,76.58,0.02,0.00,-376.99,-6.01,22.30,6.69
2019-12-22 10:15,614.67,218.76,784.37,0.00,20.65,0.00,170.20,79.36,0.02,0.00,-453.81,-0.16,22.30,6.69
2019-12-22 10:20,618.61,222.35,750.24,0.00,20.87,0.00,170.20,80.12,0.02,0.00,-393.63,-6.37,22.30,6.69
2019-12-22 10:25,622.55,213.81,739.75,0.00,20.40,0.00,170.20,82.43,0.02,0.00,-364.84,-22.36,22.30,6.69
2019-12-22 10:30,626.49,224.35,709.12,0.00,20.69,0.00,169.53,80.62,0.02,0.00,-354.61,-13.43,22.30,5.96
2019-12-22 10:35,622.22,213.65,686.47,0.00,21.03,0.00,170.20,82.29,0.02,0.00,-343.77,-5.59,22.45,5.96
2019-12-22 10:40,617.94,214.60,644.84,0.00,20.46,0.00,170.20,78.36,0.02,0.00,-341.71,-1.44,22.60,5.96
2019-12-22 10:45,613.67,211.52,647.30,0.00,20.60,0.00,170.20,83.09,0.02,0.00,-269.51,-1.92,22.75,5.96
2019-12-22 10:50,609.40,217.91,650.03,0.00,21.00,0.00,170.20,78.91,0.02,0.00,-279.30,-36.56,22.90,5.96
2019-12-22 10:55,605.12,225.29,609.63,0.00,21.00,0.00,170.20,80.42,0.02,0.00,-257.20,-39.63,23.05,5.96
2019-12-22 11:00,600.85,222.46,614.95,0.00,20.58,0.00,170.20,82.36,0.02,0.00,-228.14,-29.08,23.20,31.30
2019-12-22 11:05,604.40,202.52,625.89,0.00,20.37,0.00,170.20,82.21,0.02,0.00,-227.60,-28.65,23.12,31.30
2019-12-22 11:10,607.95,222.03,600.68,0.00,20.52,0.00,170.20,82.92,0.02,0.00,-241.78,-6.97,23.03,31.30
2019-12-22 11:15,611.50,224.16,573.10,0.00,21.30,0.00,169.53,78.55,0.02,0.00,-219.96,-1.39,22.95,31.30
2019-12-22 11:20,615.05,223.70,510.98,0.00,20.80,0.00,170.20,78.81,0.02,0.00,-154.90,-0.33,22.87,31.30
2019-12-22 11:25,618.60,221.47,485.59,0.00,20.65,0.00,170.20,81.59,0.02,0.00,-70.63,-1.21,22.78,31.30
2019-12-22 11:30,622.15,188.62,480.57,0.00,20.84,0.00,170.20,79.24,0.02,0.00,-44.53,-0.30,22.70,31.20
2019-12-22 11:35,635.54,197.69,457.17,2.00,20.77,0.00,170.20,80.97,0.02,8.09,0.00,-0.08,22.80,31.20
2019-12-22 11:40,648.93,205.91,444.58,0.00,20.95,0.00,170.20,78.56,0.02,23.39,0.00,-0.07,22.90,31.20
2019-12-22 11:45,662.32,218.50,432.68,0.00,20.48,0.00,170.20,80.64,0.02,0.00,-12.96,-0.21,23.00,31.20
2019-12-22 11:50,675.70,151.34,414.57,13.90,20.49,0.00,170.20,80.96,0.02,0.00,-35.56,-0.07,23.10,31.20
2019-12-22 11:55,689.09,183.76,388.36,0.00,20.75,0.00,170.20,81.04,0.02,0.00,-19.93,-14.78,23.20,31.20
2019-12-22 12:00,702.48,217.99,347.37,0.00,20.43,0.00,170.20,83.14,0.02,0.00,-5.46,-25.10,23.30,33.85
2019-12-22 12:05,692.23,220.14,309.31,0.00,20.97,0.00,170.20,83.61,0.02,0.00,-17.32,-39.12,23.20,33.85
2019-12-22 12:10,681.98,190.43,280.75,0.00,21.09,0.00,170.20,77.62,0.02,0.00,-11.95,-16.11,23.10,33.85
2019-12-22 12:15,671.74,217.96,255.10,15.10,21.00,0.00,170.20,79.66,0.02,55.82,0.00,-0.04,23.00,33.85
2019-12-22 12:20,661.49,157.48,231.92,30.10,20.89,0.00,170.87,77.16,0.02,236.91,0.00,-0.08,22.90,33.85
2019-12-22 12:25,651.24,182.97,220.67,0.00,20.97,0.00,176.91,79.69,0.02,300.25,0.00,-0.10,22.80,33.85
2019-12-22 12:30,640.99,184.95,206.42,0.00,20.94,0.00,170.20,77.29,0.02,270.59,0.00,-1.66,22.70,36.05
2019-12-22 12:35,614.72,184.50,186.80,30.80,20.74,0.00,170.20,78.55,0.02,264.43,0.00,-1.00,22.45,36.05
2019-12-22 12:40,588.44,178.81,180.36,0.00,21.24,0.00,170.20,80.03,0.02,244.08,0.00,-30.61,22.20,36.05
2019-12-22 12:45,562.17,182.82,180.32,0.00,21.10,0.00,170.20,79.64,0.02,232.67,0.00,-32.09,21.95,36.05
2019-12-22 12:50,535.89,182.41,165.17,2.30,20.81,0.00,170.20,78.69,0.02,246.02,0.00,-1.00,21.70,36.05
2019-12-22 12:55,509.62,173.35,164.71,24.50,20.75,0.00,179.59,81.83,0.02,325.98,0.00,-0.09,21.45,36.05
2019-12-22 13:00,483.34,170.23,177.24,0.80,20.46,0.00,170.87,79.54,0.02,440.14,0.00,-1.04,21.20,49.30
2019-12-22 13:05,488.82,190.10,171.01,21.70,20.74,0.00,129.26,78.50,0.02,478.56,0.00,-1.12,21.43,49.30
2019-12-22 13:10,494.30,205.94,156.24,0.10,20.75,0.00,121.88,81.44,0.02,488.32,0.00,-0.17,21.67,49.30
2019-12-22 13:15,499.78,153.16,149.49,16.36,20.72,0.00,122.55,78.59,0.02,561.28,0.00,-0.14,21.90,49.30
2019-12-22 13:20,505.26,147.36,142.38,6.80,20.39,0.00,123.22,78.52,0.02,584.93,0.00,-0.12,22.13,49.30
2019-12-22 13:25,510.74,125.73,145.46,0.00,29.37,0.00,123.89,82.15,0.02,584.97,0.00,-0.50,22.37,49.30
2019-12-22 13:30,516.22,102.67,147.25,7.80,62.50,0.00,122.55,90.26,0.02,584.96,0.00,-0.08,22.60,44.92
2019-12-22 13:35,529.42,116.65,138.42,13.70,47.12,0.00,122.55,104.00,0.02,542.22,0.00,-0.25,23.00,44.92
2019-12-22 13:40,542.61,120.20,140.56,4.89,19.93,0.00,123.22,99.17,0.02,491.34,0.00,-1.00,23.40,44.92
2019-12-22 13:45,555.81,104.01,143.99,4.90,20.84,0.00,121.88,80.40,0.02,450.41,0.00,-1.00,23.80,44.92
2019-12-22 13:50,569.01,95.10,148.79,11.30,20.92,0.00,122.55,83.53,0.02,472.59,0.00,-0.17,24.20,44.92
2019-12-22 13:55,582.20,109.34,143.45,14.80,20.54,0.00,121.88,79.55,0.02,519.23,0.00,-0.07,24.60,44.92
2019-12-22 14:00,595.40,117.88,147.53,0.00,21.23,0.00,122.55,77.52,0.02,504.73,0.00,-0.49,25.00,36.79
2019-12-22 14:05,576.79,132.19,143.53,0.00,20.91,0.00,121.88,79.75,0.02,467.81,0.00,-1.04,25.12,36.79
2019-12-22 14:10,558.18,176.50,136.96,0.00,21.00,0.00,122.55,83.40,0.02,366.54,0.00,-5.78,25.23,36.79
2019-12-22 14:15,539.57,183.14,155.73,0.69,20.45,0.00,121.88,81.88,0.02,316.57,0.00,-0.07,25.35,36.79
2019-12-22 14:20,520.95,178.53,164.98,16.10,19.39,0.00,121.88,78.26,0.02,313.77,0.00,-0.06,25.47,36.79
2019-12-22 14:25,502.34,192.02,160.30,0.00,19.67,0.00,122.55,78.05,0.02,348.45,0.00,-0.20,25.58,36.79
2019-12-22 14:30,483.73,215.91,153.21,0.00,19.84,0.00,121.88,81.31,0.02,375.84,0.00,-17.57,25.70,35.52
2019-12-22 14:35,469.52,211.93,173.37,0.00,19.67,0.00,123.22,81.12,0.02,399.06,0.00,-11.30,25.82,35.52
2019-12-22 14:40,455.31,202.01,176.85,0.00,19.62,0.00,122.55,78.67,0.02,430.25,0.00,-2.85,25.93,35.52
2019-12-22 14:45,441.11,137.60,185.29,0.00,19.44,0.00,122.55,77.85,0.02,479.88,0.00,-0.44,26.05,35.52
2019-12-22 14:50,426.90,152.45,189.16,12.50,19.52,0.00,122.55,77.20,0.02,518.60,0.00,0.00,26.17,35.52
2019-12-22 14:55,412.69,136.67,208.51,0.00,18.91,0.00,122.55,84.49,0.02,535.92,0.00,-5.30,26.28,35.52
2019-12-22 15:00,398.48,180.03,214.37,0.00,19.76,0.00,122.55,98.03,0.02,541.75,0.00,-11.91,26.40,43.68
2019-12-22 15:05,399.70,179.52,211.52,6.80,19.90,0.00,122.55,81.24,0.02,561.18,0.00,-0.10,26.50,43.68
2019-12-22 15:10,400.92,156.70,232.31,16.18,18.94,0.00,122.55,84.57,0.02,548.76,0.00,-0.02,26.60,43.68
2019-12-22 15:15,402.14,150.52,238.75,3.57,19.82,0.00,122.55,88.55,0.02,570.98,0.00,-0.18,26.70,43.68
2019-12-22 15:20,403.36,173.47,227.00,8.93,52.23,0.00,122.55,100.88,0.02,543.19,0.00,-3.62,26.80,43.68
2019-12-22 15:25,404.58,183.97,232.25,25.14,20.80,0.00,122.55,108.71,0.02,528.25,0.00,-0.08,26.90,43.68
2019-12-22 15:30,405.80,85.20,233.27,6.27,19.70,0.00,122.55,104.16,0.02,515.37,0.00,-0.16,27.00,34.52
2019-12-22 15:35,397.87,135.34,252.09,0.00,20.71,0.00,129.93,99.90,0.02,557.73,0.00,-1.33,27.08,34.52
2019-12-22 15:40,389.93,80.19,267.51,0.00,19.59,0.00,158.12,87.52,0.02,551.55,0.00,-6.17,27.17,34.52
2019-12-22 15:45,382.00,78.07,282.95,4.20,21.35,0.00,159.46,87.44,0.02,569.68,0.00,-21.32,27.25,34.52
2019-12-22 15:50,374.06,105.98,276.59,0.00,20.23,0.00,159.46,81.57,0.02,522.80,0.00,-39.77,27.33,34.52
2019-12-22 15:55,366.13,96.80,271.97,15.20,20.13,0.00,175.57,86.17,0.02,506.87,0.00,-0.09,27.42,34.52
2019-12-22 16:00,358.19,67.65,274.91,18.36,20.45,0.00,178.92,89.08,0.02,559.23,0.00,0.00,27.50,63.75
2019-12-22 16:05,346.55,71.29,276.31,31.17,20.78,0.00,184.96,88.00,0.02,581.42,0.00,-0.03,27.50,63.75
2019-12-22 16:10,334.91,75.25,265.75,32.50,20.08,0.00,175.57,111.41,0.02,585.11,0.00,-0.06,27.50,63.75
2019-12-22 16:15,323.27,68.75,265.15,32.09,28.31,0.00,181.61,123.76,0.02,585.16,0.00,-0.10,27.50,63.75
2019-12-22 16:20,311.62,67.71,264.96,0.78,58.93,0.00,167.51,109.18,0.02,585.09,0.00,-0.13,27.50,63.75
2019-12-22 16:25,299.98,73.95,252.27,0.01,62.26,0.00,160.13,106.62,0.02,564.87,0.00,-0.86,27.50,63.75
2019-12-22 16:30,288.34,93.29,262.69,12.24,69.46,0.00,183.62,125.19,0.02,585.18,0.00,-0.04,27.50,68.50
2019-12-22 16:35,278.87,65.72,271.28,6.95,69.08,0.00,187.65,119.87,0.02,585.23,0.00,-0.06,27.52,68.50
2019-12-22 16:40,269.41,39.55,280.73,6.62,69.40,0.00,211.81,114.58,0.02,585.19,0.00,-0.09,27.53,68.50
2019-12-22 16:45,259.94,41.02,293.86,8.51,68.22,0.00,220.53,112.44,0.02,585.24,0.00,-0.14,27.55,68.50
2019-12-22 16:50,250.47,67.50,282.25,0.00,68.85,0.00,236.64,119.19,0.02,585.24,0.00,-1.47,27.57,68.50
2019-12-22 16:55,241.01,62.25,269.28,3.11,69.18,0.00,235.96,117.39,0.02,585.28,0.00,-0.05,27.58,68.50
2019-12-22 17:00,231.54,71.27,279.23,9.59,69.37,0.00,268.85,113.96,0.02,559.70,0.00,-0.03,27.60,50.41
2019-12-22 17:05,229.31,59.66,295.96,16.77,20.05,0.00,289.65,103.86,0.02,530.14,0.00,0.00,27.57,50.41
2019-12-22 17:10,227.07,52.84,294.36,45.95,20.36,0.00,329.92,101.03,0.02,540.99,0.00,-0.07,27.53,50.41
2019-12-22 17:15,224.84,45.22,312.67,18.53,19.41,0.00,328.58,102.26,0.02,546.32,0.00,-0.08,27.50,50.41
2019-12-22 17:20,222.61,43.14,315.79,46.99,20.58,0.00,331.26,112.68,0.02,574.84,0.00,-0.12,27.47,50.41
2019-12-22 17:25,220.37,49.81,322.43,0.00,20.07,0.00,328.58,124.13,0.02,563.96,0.00,-0.04,27.43,50.41
2019-12-22 17:30,218.14,65.38,319.15,1.93,19.97,0.00,328.58,135.25,0.02,569.67,0.00,-0.08,27.40,42.28
2019-12-22 17:35,205.65,67.76,319.79,0.06,20.62,0.00,327.24,125.13,0.02,552.48,0.00,-5.11,27.33,42.28
2019-12-22 17:40,193.15,76.84,323.62,0.13,20.71,0.00,327.24,119.30,0.02,535.85,0.00,-0.04,27.27,42.28
2019-12-22 17:45,180.66,107.60,367.23,0.92,20.60,0.00,325.89,105.54,0.02,468.16,0.00,-0.09,27.20,42.28
2019-12-22 17:50,168.17,83.36,366.84,0.00,19.24,0.00,328.58,105.36,0.02,484.29,0.00,-6.27,27.13,42.28
2019-12-22 17:55,155.67,129.82,394.02,0.00,20.75,0.00,327.91,106.34,0.02,470.58,0.00,-1.46,27.07,42.28
2019-12-22 18:00,143.18,136.49,409.45,0.00,20.63,0.00,325.89,105.73,0.02,399.17,0.00,-13.66,27.00,45.15
2019-12-22 18:05,130.40,101.95,446.87,29.70,19.44,0.00,344.01,102.81,0.02,391.71,0.00,-0.21,26.90,45.15
2019-12-22 18:10,117.63,47.81,478.75,38.42,20.10,0.00,355.42,102.67,0.02,448.21,0.00,-0.07,26.80,45.15
2019-12-22 18:15,104.85,41.28,489.79,9.01,21.06,0.00,331.26,117.25,0.02,491.06,0.00,-0.11,26.70,45.15
2019-12-22 18:20,92.07,38.95,510.78,17.49,20.43,0.00,334.62,113.22,0.02,484.87,0.00,-0.05,26.60,45.15
2019-12-22 18:25,79.30,42.27,549.72,3.40,20.29,0.00,327.91,116.98,0.02,444.01,0.00,-0.06,26.50,45.15
2019-12-22 18:30,66.52,50.23,608.34,7.24,19.73,0.00,336.63,123.86,0.02,431.35,0.00,-0.08,26.40,54.97
2019-12-22 18:35,61.33,68.30,639.23,0.00,19.82,0.00,329.92,120.42,0.02,368.54,0.00,-34.41,26.33,54.97
2019-12-22 18:40,56.14,94.37,603.47,4.01,20.58,0.00,331.26,122.72,0.02,345.61,0.00,-8.45,26.27,54.97
2019-12-22 18:45,50.95,65.92,563.24,3.32,20.84,0.00,333.95,117.54,0.02,406.48,0.00,-0.07,26.20,54.97
2019-12-22 18:50,45.77,42.67,513.61,30.16,20.54,0.00,338.64,128.25,0.02,481.45,0.00,-0.10,26.13,54.97
2019-12-22 18:55,40.58,32.90,504.14,2.13,20.58,0.00,330.59,135.53,0.02,515.94,0.00,-0.22,26.07,54.97
2019-12-22 19:00,35.39,39.63,511.54,0.55,20.13,0.00,327.91,138.48,0.02,501.63,0.00,0.00,26.00,60.17
2019-12-22 19:05,34.19,66.31,479.10,2.65,20.58,0.00,329.92,139.23,0.02,510.95,0.00,-0.07,25.97,60.17
2019-12-22 19:10,33.00,51.71,481.73,0.02,21.10,0.00,327.24,131.97,0.02,494.13,0.00,-7.50,25.93,60.17
2019-12-22 19:15,31.80,26.81,486.15,0.00,20.20,0.00,327.91,133.59,0.02,504.75,0.00,-0.03,25.90,60.17
2019-12-22 19:20,30.60,18.48,499.16,10.97,19.67,0.00,332.60,138.12,0.02,508.97,0.00,-0.19,25.87,60.17
2019-12-22 19:25,29.41,15.87,501.35,0.00,19.55,0.00,329.25,139.81,0.02,513.41,0.00,-0.11,25.83,60.17
2019-12-22 19:30,28.21,13.48,514.39,10.36,20.34,0.00,335.96,129.70,0.02,513.07,0.00,-0.10,25.80,60.88
2019-12-22 19:35,24.40,11.97,509.31,8.06,19.59,0.00,337.30,151.40,0.02,489.93,0.00,-0.03,25.65,60.88
2019-12-22 19:40,20.59,9.39,504.03,9.90,19.94,0.00,329.25,138.63,0.02,507.42,0.00,-0.06,25.50,60.88
2019-12-22 19:45,16.78,5.71,522.43,0.00,19.75,0.00,327.91,141.81,0.02,494.77,0.00,-0.50,25.35,60.88
2019-12-22 19:50,12.98,5.25,550.79,11.29,20.54,0.00,331.93,134.34,0.02,480.10,0.00,-0.05,25.20,60.88
2019-12-22 19:55,9.17,5.47,584.79,0.00,20.60,0.00,329.92,133.55,0.02,443.52,0.00,-0.39,25.05,60.88
2019-12-22 20:00,5.36,4.44,615.61,0.00,20.78,0.00,328.58,132.76,0.02,411.72,0.00,-10.59,24.90,58.40
2019-12-22 20:05,4.47,2.88,627.20,0.00,20.29,0.00,331.26,138.37,0.02,395.45,0.00,-2.47,24.70,58.40
2019-12-22 20:10,3.57,2.70,602.76,0.70,20.29,0.00,330.59,135.85,0.02,431.67,0.00,-0.04,24.50,58.40
2019-12-22 20:15,2.68,3.34,577.13,3.16,20.66,0.00,330.59,126.39,0.02,479.32,0.00,-4.58,24.30,58.40
2019-12-22 20:20,1.79,3.53,561.70,29.44,20.23,0.00,339.32,135.68,0.02,479.28,0.00,-0.17,24.10,58.40
2019-12-22 20:25,0.89,2.04,555.60,0.36,19.94,0.00,329.92,132.38,0.02,490.21,0.00,-0.12,23.90,58.40
2019-12-22 20:30,0.00,0.90,526.72,12.79,20.36,0.00,329.25,132.51,0.02,498.87,0.00,-0.15,23.70,53.38
2019-12-22 20:35,0.00,-0.20,526.38,16.92,20.66,0.00,329.92,134.12,0.02,532.46,0.00,-0.07,23.62,53.38
2019-12-22 20:40,0.00,-0.20,529.89,0.00,20.69,0.00,331.26,135.92,0.02,522.36,0.00,-15.33,23.53,53.38
2019-12-22 20:45,0.00,-0.20,554.57,0.00,19.90,0.00,331.93,125.44,0.02,514.42,0.00,-2.69,23.45,53.38
2019-12-22 20:50,0.00,-0.20,590.66,0.45,20.11,0.00,332.60,128.90,0.02,469.22,0.00,-11.44,23.37,53.38
2019-12-22 20:55,0.00,-0.20,599.25,0.00,19.82,0.00,331.93,121.48,0.02,447.56,0.00,-3.61,23.28,53.38
2019-12-22 21:00,0.00,-0.20,603.54,15.79,20.49,0.00,334.62,120.06,0.02,491.40,0.00,-1.12,23.20,47.05
2019-12-22 21:05,0.00,-0.20,562.51,13.70,20.29,0.00,337.30,108.29,0.02,483.06,0.00,-1.00,23.15,47.05
2019-12-22 21:10,0.00,-0.20,552.11,0.00,20.45,0.00,333.28,111.37,0.02,504.79,0.00,-1.52,23.10,47.05
2019-12-22 21:15,0.00,-0.20,535.59,0.00,20.26,0.00,333.28,108.88,0.02,512.82,0.00,-4.82,23.05,47.05
2019-12-22 21:20,0.00,-0.20,536.20,0.00,20.52,0.00,331.93,114.27,0.02,523.35,0.00,-1.04,23.00,47.05
2019-12-22 21:25,0.00,-0.20,525.37,0.20,20.16,0.00,332.60,110.46,0.02,530.59,0.00,-0.86,22.95,47.05
2019-12-22 21:30,0.00,-0.20,514.08,20.00,20.43,0.00,339.99,100.02,0.02,516.67,0.00,-1.10,22.90,46.37
2019-12-22 21:35,0.00,-0.20,501.15,14.40,20.60,0.00,339.32,109.43,0.02,568.24,0.00,-1.00,22.65,46.37
2019-12-22 21:40,0.00,-0.20,502.21,25.10,20.42,0.00,338.64,108.06,0.02,546.17,0.00,-0.92,22.40,46.37
2019-12-22 21:45,0.00,-0.20,519.60,0.00,20.26,0.00,335.96,112.37,0.02,523.68,0.00,-3.42,22.15,46.37
2019-12-22 21:50,0.00,-0.20,500.81,15.64,20.63,0.00,339.99,109.12,0.02,521.42,0.00,-0.98,21.90,46.37
2019-12-22 21:55,0.00,-0.20,469.48,22.30,20.25,0.00,337.30,109.62,0.02,539.18,0.00,-0.97,21.65,46.37
2019-12-22 22:00,0.00,-0.20,460.71,5.10,20.52,0.00,339.99,111.04,0.02,585.47,0.00,-1.00,21.40,58.95
2019-12-22 22:05,0.00,-0.20,449.95,0.72,20.25,0.00,334.62,97.90,0.02,585.47,0.00,0.00,21.57,58.95
2019-12-22 22:10,0.00,-0.20,445.89,0.00,20.52,0.00,333.95,98.07,0.02,585.46,0.00,-1.74,21.73,58.95
2019-12-22 22:15,0.00,-0.20,423.47,0.70,20.05,0.00,333.95,80.29,0.02,549.46,0.00,-0.18,21.90,58.95
2019-12-22 22:20,0.00,-0.20,420.27,1.80,60.93,0.00,333.95,104.95,0.02,585.46,0.00,-0.22,22.07,58.95
2019-12-22 22:25,0.00,-0.20,416.16,10.00,20.62,0.00,336.63,123.53,0.02,585.41,0.00,-0.09,22.23,58.95
2019-12-22 22:30,0.00,-0.20,409.18,0.50,20.94,0.00,333.28,106.42,0.02,574.99,0.00,-0.08,22.40,58.68
2019-12-22 22:35,0.00,-0.20,420.18,0.00,20.98,0.00,333.95,115.61,0.02,569.79,0.00,-1.87,22.58,58.68
2019-12-22 22:40,0.00,-0.20,411.42,21.80,20.08,0.00,348.71,101.06,0.02,556.94,0.00,-0.07,22.77,58.68
2019-12-22 22:45,0.00,-0.20,393.22,1.30,20.84,0.00,335.29,95.22,0.02,585.42,0.00,-0.95,22.95,58.68
2019-12-22 22:50,0.00,-0.20,393.49,0.00,20.49,0.00,334.62,90.13,0.02,585.38,0.00,-0.29,23.13,58.68
2019-12-22 22:55,0.00,-0.20,379.49,1.70,20.23,0.00,336.63,85.68,0.02,585.35,0.00,-0.07,23.32,58.68
2019-12-22 23:00,0.00,-0.20,369.64,10.50,21.62,0.00,335.29,85.06,0.02,550.46,0.00,-0.01,23.50,68.00
2019-12-22 23:05,0.00,-0.20,365.38,22.70,72.83,0.00,353.41,102.88,0.02,585.41,0.00,-1.95,23.27,68.00
2019-12-22 23:10,0.00,-0.20,338.49,3.30,54.34,0.00,334.62,107.08,0.02,585.40,0.00,-2.04,23.03,68.00
2019-12-22 23:15,0.00,-0.20,318.72,11.10,62.62,0.00,337.30,110.82,0.02,585.34,0.00,-2.01,22.80,68.00
2019-12-22 23:20,0.00,-0.20,315.45,13.25,28.21,0.00,336.63,124.36,0.02,585.36,0.00,-0.14,22.57,68.00
2019-12-22 23:25,0.00,-0.20,307.69,0.00,36.82,0.00,333.28,130.11,0.02,556.31,0.00,-2.37,22.33,68.00
2019-12-22 23:30,0.00,-0.20,333.08,0.00,79.35,0.00,333.95,127.98,0.02,585.38,0.00,-9.54,22.10,59.50
2019-12-22 23:35,0.00,-0.20,370.72,12.80,21.99,0.00,334.62,135.62,0.02,561.39,0.00,-0.07,21.97,59.50
2019-12-22 23:40,0.00,-0.20,387.31,0.00,20.83,0.00,335.29,127.52,0.02,496.72,0.00,-0.79,21.83,59.50
2019-12-22 23:45,0.00,-0.20,396.16,0.00,21.41,0.00,336.63,129.74,0.02,491.72,0.00,-15.54,21.70,59.50
2019-12-22 23:50,0.00,-0.20,398.23,0.00,21.73,0.00,335.29,124.10,0.02,506.30,0.00,-0.12,21.57,59.50
2019-12-22 23:55,0.00,-0.20,442.00,0.00,20.87,0.00,335.96,127.72,0.02,512.35,0.00,-17.27,21.43,59.50
2019-12-23 00:00,0.00,-0.20,477.80,0.00,21.48,0.00,335.29,124.22,0.02,549.55,0.00,-6.42,21.30,67.67
2019-12-23 00:05,0.00,-0.20,468.85,6.30,36.82,0.00,340.66,136.89,0.02,585.53,0.00,-0.05,21.40,67.67
2019-12-23 00:10,0.00,-0.20,454.61,0.00,21.82,0.00,335.96,132.11,0.02,565.81,0.00,-0.08,21.50,67.67
2019-12-23 00:15,0.00,-0.20,462.84,0.00,66.21,0.00,337.30,136.61,0.02,585.63,0.00,-0.08,21.60,67.67
2019-12-23 00:20,0.00,-0.20,461.61,0.00,62.65,0.00,335.96,135.13,0.02,585.63,0.00,-20.73,21.70,67.67
2019-12-23 00:25,0.00,-0.20,457.10,4.70,33.31,0.00,337.30,139.71,0.02,585.55,0.00,-0.07,21.80,67.67
2019-12-23 00:30,0.00,-0.20,448.86,0.00,34.32,0.00,335.96,139.88,0.02,568.94,0.00,-0.12,21.90,120.49
2019-12-23 00:35,0.00,-0.20,437.38,0.00,85.74,0.00,319.85,130.93,0.02,585.49,0.00,-16.72,21.88,120.49
2019-12-23 00:40,0.00,-0.20,398.42,7.40,60.62,0.00,272.88,151.09,0.02,513.93,0.00,-0.06,21.87,120.49
2019-12-23 00:45,0.00,-0.20,377.85,11.28,126.86,0.00,231.27,203.14,18.02,585.53,0.00,-0.05,21.85,120.49
2019-12-23 00:50,0.00,-0.20,357.83,26.90,121.39,0.00,222.54,200.97,0.02,585.52,0.00,-0.02,21.83,120.49
2019-12-23 00:55,0.00,-0.20,361.31,30.97,121.00,0.00,217.85,200.58,0.02,585.47,0.00,-0.04,21.82,120.49
2019-12-23 01:00,0.00,-0.20,342.83,30.00,120.27,0.00,219.19,183.34,0.02,585.47,0.00,-0.09,21.80,68.83
2019-12-23 01:05,0.00,-0.20,331.49,1.84,120.55,0.00,221.87,212.59,0.02,585.47,0.00,0.00,21.58,68.83
2019-12-23 01:10,0.00,-0.20,334.51,1.45,121.64,0.00,221.20,224.19,0.02,585.47,0.00,-5.08,21.37,68.83
2019-12-23 01:15,0.00,-0.20,349.19,0.00,120.44,0.00,221.87,211.89,0.02,585.44,0.00,-0.23,21.15,68.83
2019-12-23 01:20,0.00,-0.20,368.39,0.00,121.00,0.00,221.20,197.95,0.02,585.38,0.00,-0.06,20.93,68.83
2019-12-23 01:25,0.00,-0.20,380.95,0.00,120.04,0.00,204.42,162.11,0.02,585.40,0.00,-24.13,20.72,68.83
2019-12-23 01:30,0.00,-0.20,394.08,0.00,121.13,0.00,176.24,139.89,0.02,585.30,0.00,-8.97,20.50,61.53
2019-12-23 01:35,0.00,-0.20,422.84,0.58,104.88,0.00,170.87,140.88,0.02,585.21,0.00,-0.09,20.55,61.53
2019-12-23 01:40,0.00,-0.20,440.11,0.00,60.97,0.00,168.85,141.60,0.02,585.23,0.00,-15.96,20.60,61.53
2019-12-23 01:45,0.00,-0.20,453.53,0.00,22.80,0.00,170.20,136.41,0.02,572.09,0.00,-0.96,20.65,61.53
2019-12-23 01:50,0.00,-0.20,486.78,0.00,32.32,0.00,169.53,126.20,0.02,561.01,0.00,-38.58,20.70,61.53
2019-12-23 01:55,0.00,-0.20,493.64,0.00,21.06,0.00,169.53,128.39,0.02,561.30,0.00,-13.81,20.75,61.53
2019-12-23 02:00,0.00,-0.20,482.88,0.40,10.65,0.00,169.53,122.20,0.02,567.13,0.00,-1.07,20.80,63.43
2019-12-23 02:05,0.00,-0.20,467.77,0.00,19.73,0.00,171.54,92.23,0.02,537.52,0.00,-6.56,20.72,63.43
2019-12-23 02:10,0.00,-0.20,458.14,0.00,43.12,0.00,170.20,128.80,0.02,551.94,0.00,-0.48,20.63,63.43
2019-12-23 02:15,0.00,-0.20,445.95,0.49,28.23,0.00,171.54,128.23,0.02,544.15,0.00,-0.49,20.55,63.43
